Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202312,209,19340,C,Davenport-Moline-Rock Island  IA-IL ,364,364,97062,10,20,3727,20,75,14070,8,157,11561,158,158,54684,3,6,1580,18,69,13570,1,6,1214
202312,212,19430,C,Dayton-Kettering  OH ,1114,1114,462727,4,8,1014,24,91,10761,27,547,74523,586,586,269719,0,0,0,15,60,4632,14,281,42493
202312,212,44220,C,Springfield  OH ,107,107,35198,0,0,0,17,68,7010,1,40,2608,107,107,35198,0,0,0,17,68,7010,1,40,2608
202312,216,14500,C,Boulder  CO ,800,800,501170,8,16,3849,13,43,10490,49,787,158133,754,754,463126,5,10,2852,10,34,8416,36,568,99383
202312,216,19740,C,Denver-Aurora-Lakewood  CO ,8972,8972,2884208,82,164,45211,32,115,22988,287,11372,2018752,8838,8838,2845143,82,164,45211,32,115,22988,285,11328,2011448
202312,216,24540,C,Greeley  CO ,2493,2493,847735,38,76,14006,28,103,22512,66,1047,159007,1054,1054,352568,1,2,305,10,37,9774,25,687,110741
202312,218,11180,C,Ames  IA ,149,149,51169,2,4,1060,25,86,19541,0,0,0,109,109,39487,2,4,1060,23,80,17837,0,0,0
202312,218,19780,C,Des Moines-West Des Moines  IA ,3698,3698,1321756,21,42,10102,21,76,19153,40,1201,190831,3645,3645,1305993,21,42,10102,17,64,15618,40,1201,190831
202312,220,11460,C,Ann Arbor  MI ,499,499,188063,14,28,4839,1,4,540,53,772,88459,380,380,152613,14,28,4839,1,4,540,53,772,88459
202312,220,19820,C,Detroit-Warren-Dearborn  MI ,4246,4246,1561032,32,64,12142,48,175,38586,106,1712,252301,3347,3347,1256852,30,60,11742,41,153,34320,101,1539,217921
202312,220,22420,C,Flint  MI ,241,241,74755,10,20,4137,14,52,11812,6,80,11237,173,173,58481,6,12,2537,14,52,11812,6,80,11237
202312,220,33780,C,Monroe  MI ,182,182,48895,5,10,1540,4,16,2300,9,45,3218,122,122,34862,5,10,1540,4,16,2300,0,0,0
202312,222,20020,C,Dothan  AL ,468,468,124177,0,0,0,3,12,1716,0,0,0,304,304,89739,0,0,0,3,12,1716,0,0,0
202312,232,20740,C,Eau Claire  WI ,334,334,128915,77,154,36779,2,8,1382,33,1012,153612,307,307,119855,68,136,33921,2,8,1382,33,1012,153612
202312,236,21300,C,Elmira  NY ,25,25,5993,0,0,0,0,0,0,10,54,6052,4,4,680,0,0,0,0,0,0,0,0,0
202312,238,21340,C,El Paso  TX ,1985,1985,472850,32,64,8291,11,34,4482,18,182,21449,243,243,66395,0,0,0,0,0,0,0,0,0
202312,238,29740,C,Las Cruces  NM ,849,849,241284,6,12,2317,3,12,1049,0,0,0,549,549,158063,6,12,2317,3,12,1049,0,0,0
202312,240,21500,C,Erie  PA ,120,120,44387,3,6,500,0,0,0,13,76,10873,75,75,31911,1,2,100,0,0,0,13,76,10873
